plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
ang20200708t192518-3,34.3198985,-118.51149,2020-07-08T19:25:18+00,Solid Waste (6A),CH4,mf,"[-118.51467195278839, 34.31723659827769, -118.50827227840934, 34.32252210677444]",ang,2023-05-14 20:23:41.645224+00:00,,,,,339.311781,204.404889,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t192518-3_l3a-ch4-mf-v1_plume.tif,ang20200708t192518-3_l3a-ch4-mf-v1_plume.png,ang20200708t192518-3_l3a-ch4-mf-v1_rgb.tif,ang20200708t192518-3_l3a-ch4-mf-v1_rgb.png
ang20200708t200101-1,35.0598107,-119.38014,2020-07-08T20:01:01+00,Oil & Gas (1B2),CH4,mf,"[-119.38474248346324, 35.05517100584558, -119.37701324122133, 35.06152578421522]",ang,2023-05-14 20:26:54.217443+00:00,,,,,143.699417,45.1939368,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t200101-1_l3a-ch4-mf-v1_plume.tif,ang20200708t200101-1_l3a-ch4-mf-v1_plume.png,ang20200708t200101-1_l3a-ch4-mf-v1_rgb.tif,ang20200708t200101-1_l3a-ch4-mf-v1_rgb.png
ang20200708t200101-A,35.1337767,-119.49487,2020-07-08T20:01:01+00,Oil & Gas (1B2),CH4,mf,"[-119.49898686233031, 35.130256623723014, -119.49118296333071, 35.13666662933642]",ang,2023-05-14 20:29:35.900341+00:00,,,,,114.342534,59.14483,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t200101-A_l3a-ch4-mf-v1_plume.tif,ang20200708t200101-A_l3a-ch4-mf-v1_plume.png,ang20200708t200101-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t200101-A_l3a-ch4-mf-v1_rgb.png
ang20200708t200101-B,35.0766945,-119.40862,2020-07-08T20:01:01+00,Oil & Gas (1B2),CH4,mf,"[-119.41247462072836, 35.07359896577911, -119.40474376191248, 35.07995363838688]",ang,2023-05-14 20:26:54.215771+00:00,,,,,89.8971693,11.4197624,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t200101-B_l3a-ch4-mf-v1_plume.tif,ang20200708t200101-B_l3a-ch4-mf-v1_plume.png,ang20200708t200101-B_l3a-ch4-mf-v1_rgb.tif,ang20200708t200101-B_l3a-ch4-mf-v1_rgb.png
ang20200708t200905-1,35.2003804,-119.49091,2020-07-08T20:09:05+00,Oil & Gas (1B2),CH4,mf,"[-119.4948760340821, 35.19712550386971, -119.48703146490494, 35.20356349645497]",ang,2023-05-14 20:23:41.649533+00:00,,,,,657.233605,167.638633,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t200905-1_l3a-ch4-mf-v1_plume.tif,ang20200708t200905-1_l3a-ch4-mf-v1_plume.png,ang20200708t200905-1_l3a-ch4-mf-v1_rgb.tif,ang20200708t200905-1_l3a-ch4-mf-v1_rgb.png
ang20200708t200905-A,35.2068868,-119.51946,2020-07-08T20:09:05+00,Oil & Gas (1B2),CH4,mf,"[-119.52329586329643, 35.20346823750348, -119.51545089638883, 35.20990605368852]",ang,2023-05-14 20:31:24.162642+00:00,,,,,95.1104595,19.028994,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t200905-A_l3a-ch4-mf-v1_plume.tif,ang20200708t200905-A_l3a-ch4-mf-v1_plume.png,ang20200708t200905-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t200905-A_l3a-ch4-mf-v1_rgb.png
ang20200708t200905-B,35.166347,-119.42266,2020-07-08T20:09:05+00,Oil & Gas (1B2),CH4,mf,"[-119.42592929977766, 35.16269758210701, -119.41812191580449, 35.16905215445874]",ang,2023-05-14 20:27:47.125078+00:00,,,,,446.476401,90.8020969,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t200905-B_l3a-ch4-mf-v1_plume.tif,ang20200708t200905-B_l3a-ch4-mf-v1_plume.png,ang20200708t200905-B_l3a-ch4-mf-v1_rgb.tif,ang20200708t200905-B_l3a-ch4-mf-v1_rgb.png
ang20200708t201547-A,35.1877998,-119.44797,2020-07-08T20:15:47+00,Oil & Gas (1B2),CH4,mf,"[-119.4518247969157, 35.18432994144783, -119.4440154610845, 35.190684411263035]",ang,2023-05-14 20:28:40.207350+00:00,,,,,183.959993,42.0069902,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t201547-A_l3a-ch4-mf-v1_plume.tif,ang20200708t201547-A_l3a-ch4-mf-v1_plume.png,ang20200708t201547-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t201547-A_l3a-ch4-mf-v1_rgb.png
ang20200708t201547-B,35.1663876,-119.4228,2020-07-08T20:15:47+00,Oil & Gas (1B2),CH4,mf,"[-119.42614401551963, 35.16324369000093, -119.41837058702953, 35.16959833240278]",ang,2023-05-14 20:29:35.907100+00:00,,,,,221.271847,56.4610836,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t201547-B_l3a-ch4-mf-v1_plume.tif,ang20200708t201547-B_l3a-ch4-mf-v1_plume.png,ang20200708t201547-B_l3a-ch4-mf-v1_rgb.tif,ang20200708t201547-B_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-1,35.295289,-119.55219,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.55611475574435, 35.2912594196286, -119.54851484263223, 35.29743545802961]",ang,2023-05-14 20:31:24.162333+00:00,,,,,386.483513,200.048473,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-1_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-1_l3a-ch4-mf-v1_plume.png,ang20200708t202321-1_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-1_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-2,35.2925891,-119.53935,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.54335460390767, 35.28930959419734, -119.53578777586112, 35.29548574711811]",ang,2023-05-14 20:26:54.208758+00:00,,,,,129.833113,34.4834063,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-2_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-2_l3a-ch4-mf-v1_plume.png,ang20200708t202321-2_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-2_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-B,35.281013,-119.51222,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.51581660221271, 35.27774223324497, -119.50828393839765, 35.28389138035026]",ang,2023-05-14 20:27:47.131845+00:00,,,,,159.155873,35.3948976,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-B_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-B_l3a-ch4-mf-v1_plume.png,ang20200708t202321-B_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-B_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-C,35.286297,-119.51032,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.5141265021504, 35.28278083094546, -119.50652719972317, 35.288957019910704]",ang,2023-05-14 20:26:54.214657+00:00,,,,,74.5829913,30.6474167,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-C_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-C_l3a-ch4-mf-v1_plume.png,ang20200708t202321-C_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-C_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-D,35.2803693,-119.50944,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.5133271792677, 35.277225157616705, -119.50582742439073, 35.283374449801705]",ang,2023-05-14 20:24:17.874579+00:00,,,,,81.6305232,12.7706626,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-D_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-D_l3a-ch4-mf-v1_plume.png,ang20200708t202321-D_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-D_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-E,35.2738988,-119.49021,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.49393303651036, 35.270702719112286, -119.48643380017192, 35.27685208133681]",ang,2023-05-14 20:30:29.976958+00:00,,,,,150.156164,27.5814048,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-E_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-E_l3a-ch4-mf-v1_plume.png,ang20200708t202321-E_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-E_l3a-ch4-mf-v1_rgb.png
ang20200708t202321-F,35.2791475,-119.47612,2020-07-08T20:23:21+00,Oil & Gas (1B2),CH4,mf,"[-119.48052981622733, 35.2756289772226, -119.47303007178417, 35.28177838205361]",ang,2023-05-14 20:26:54.224042+00:00,,,,,65.4950257,37.3033835,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t202321-F_l3a-ch4-mf-v1_plume.tif,ang20200708t202321-F_l3a-ch4-mf-v1_plume.png,ang20200708t202321-F_l3a-ch4-mf-v1_rgb.tif,ang20200708t202321-F_l3a-ch4-mf-v1_rgb.png
ang20200708t203038-1,35.3008818,-119.54189,2020-07-08T20:30:38+00,Oil & Gas (1B2),CH4,mf,"[-119.54605648682089, 35.29755997389888, -119.53855508229466, 35.303709073836146]",ang,2023-05-14 20:30:29.996846+00:00,,,,,482.049915,75.3175003,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t203038-1_l3a-ch4-mf-v1_plume.tif,ang20200708t203038-1_l3a-ch4-mf-v1_plume.png,ang20200708t203038-1_l3a-ch4-mf-v1_rgb.tif,ang20200708t203038-1_l3a-ch4-mf-v1_rgb.png
ang20200708t203038-A,35.296764,-119.53737,2020-07-08T20:30:38+00,Oil & Gas (1B2),CH4,mf,"[-119.541256216805, 35.29382217548073, -119.53365600115795, 35.29999826416657]",ang,2023-05-14 20:29:35.898260+00:00,,,,,75.967913,37.5205772,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t203038-A_l3a-ch4-mf-v1_plume.tif,ang20200708t203038-A_l3a-ch4-mf-v1_plume.png,ang20200708t203038-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t203038-A_l3a-ch4-mf-v1_rgb.png
ang20200708t203038-C,35.286447,-119.4725,2020-07-08T20:30:38+00,Oil & Gas (1B2),CH4,mf,"[-119.47625108333263, 35.28337536735058, -119.46875060928157, 35.28952478210884]",ang,2023-05-14 20:26:54.210859+00:00,,,,,336.616424,71.5279668,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t203038-C_l3a-ch4-mf-v1_plume.tif,ang20200708t203038-C_l3a-ch4-mf-v1_plume.png,ang20200708t203038-C_l3a-ch4-mf-v1_rgb.tif,ang20200708t203038-C_l3a-ch4-mf-v1_rgb.png
ang20200708t203038-D,35.284754,-119.42779,2020-07-08T20:30:38+00,Oil & Gas (1B2),CH4,mf,"[-119.43157207350212, 35.28157603479532, -119.42407166589024, 35.287725531741266]",ang,2023-05-14 20:28:40.226439+00:00,,,,,443.621795,119.196677,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t203038-D_l3a-ch4-mf-v1_plume.tif,ang20200708t203038-D_l3a-ch4-mf-v1_plume.png,ang20200708t203038-D_l3a-ch4-mf-v1_rgb.tif,ang20200708t203038-D_l3a-ch4-mf-v1_rgb.png
ang20200708t204153-5,35.3214971,-119.63473,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.6390671218062, 35.317401969961345, -119.63099498012998, 35.32401702288339]",ang,2023-05-14 20:30:29.996285+00:00,,,,,306.368377,81.6135038,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t204153-5_l3a-ch4-mf-v1_plume.tif,ang20200708t204153-5_l3a-ch4-mf-v1_plume.png,ang20200708t204153-5_l3a-ch4-mf-v1_rgb.tif,ang20200708t204153-5_l3a-ch4-mf-v1_rgb.png
ang20200708t204153-A,35.2590688,-119.58112,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.58485240408761, 35.25540921773415, -119.57675155218423, 35.26202399866665]",ang,2023-05-14 20:28:40.227568+00:00,,,,,47.2883246,20.3982098,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t204153-A_l3a-ch4-mf-v1_plume.tif,ang20200708t204153-A_l3a-ch4-mf-v1_plume.png,ang20200708t204153-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t204153-A_l3a-ch4-mf-v1_rgb.png
ang20200708t204153-B,35.3433007,-119.64251,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.64675943111558, 35.339848665853886, -119.6386496729106, 35.34646381269159]",ang,2023-05-14 20:28:40.232625+00:00,,,,,131.627137,37.9568108,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t204153-B_l3a-ch4-mf-v1_plume.tif,ang20200708t204153-B_l3a-ch4-mf-v1_plume.png,ang20200708t204153-B_l3a-ch4-mf-v1_rgb.tif,ang20200708t204153-B_l3a-ch4-mf-v1_rgb.png
ang20200708t204153-C,35.4616487,-119.70761,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.7114920891008, 35.458278745507364, -119.70326421468438, 35.4649803839925]",ang,2023-05-14 20:27:47.142544+00:00,,,,,106.297694,28.3198618,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t204153-C_l3a-ch4-mf-v1_plume.tif,ang20200708t204153-C_l3a-ch4-mf-v1_plume.png,ang20200708t204153-C_l3a-ch4-mf-v1_rgb.tif,ang20200708t204153-C_l3a-ch4-mf-v1_rgb.png
ang20200708t204153-D,35.360046,-119.66044,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.66470411176292, 35.356206652686765, -119.65655745264938, 35.362821792470186]",ang,2023-05-14 20:29:35.910410+00:00,,,,,192.588137,101.53798,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t204153-D_l3a-ch4-mf-v1_plume.tif,ang20200708t204153-D_l3a-ch4-mf-v1_plume.png,ang20200708t204153-D_l3a-ch4-mf-v1_rgb.tif,ang20200708t204153-D_l3a-ch4-mf-v1_rgb.png
ang20200708t205253-A,35.417403,-119.7028,2020-07-08T20:52:53+00,Oil & Gas (1B2),CH4,mf,"[-119.70690107327471, 35.414104998301, -119.69871290783176, 35.42080671688235]",ang,2023-05-14 20:27:47.130810+00:00,,,,,83.5224749,20.9464115,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t205253-A_l3a-ch4-mf-v1_plume.tif,ang20200708t205253-A_l3a-ch4-mf-v1_plume.png,ang20200708t205253-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t205253-A_l3a-ch4-mf-v1_rgb.png
ang20200708t205253-B,35.365924,-119.67044,2020-07-08T20:52:53+00,Oil & Gas (1B2),CH4,mf,"[-119.67464555977595, 35.362379040499576, -119.66642759586598, 35.36908057749459]",ang,2023-05-14 20:31:24.151703+00:00,,,,,188.460079,85.1137413,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t205253-B_l3a-ch4-mf-v1_plume.tif,ang20200708t205253-B_l3a-ch4-mf-v1_plume.png,ang20200708t205253-B_l3a-ch4-mf-v1_rgb.tif,ang20200708t205253-B_l3a-ch4-mf-v1_rgb.png
ang20200708t205253-C,35.3545553,-119.66925,2020-07-08T20:52:53+00,Oil & Gas (1B2),CH4,mf,"[-119.6741465509144, 35.35140780502049, -119.66600032392914, 35.358022987021926]",ang,2023-05-14 20:31:24.160563+00:00,,,,,140.770845,49.8461884,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t205253-C_l3a-ch4-mf-v1_plume.tif,ang20200708t205253-C_l3a-ch4-mf-v1_plume.png,ang20200708t205253-C_l3a-ch4-mf-v1_rgb.tif,ang20200708t205253-C_l3a-ch4-mf-v1_rgb.png
ang20200708t210329-A,35.5317854,-119.77767,2020-07-08T21:03:29+00,Oil & Gas (1B2),CH4,mf,"[-119.78189410040846, 35.52864941515996, -119.7739504010987, 35.53514179939953]",ang,2023-05-14 20:26:54.218826+00:00,,,,,110.890639,33.9205943,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t210329-A_l3a-ch4-mf-v1_plume.tif,ang20200708t210329-A_l3a-ch4-mf-v1_plume.png,ang20200708t210329-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t210329-A_l3a-ch4-mf-v1_rgb.png
ang20200708t212342-A,35.586067,-119.69757,2020-07-08T21:23:42+00,Oil & Gas (1B2),CH4,mf,"[-119.70187862237178, 35.5830445794131, -119.69374436687671, 35.58965967646269]",ang,2023-05-14 20:29:35.897062+00:00,,,,,86.9837573,51.7661211,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200708t212342-A_l3a-ch4-mf-v1_plume.tif,ang20200708t212342-A_l3a-ch4-mf-v1_plume.png,ang20200708t212342-A_l3a-ch4-mf-v1_rgb.tif,ang20200708t212342-A_l3a-ch4-mf-v1_rgb.png
ang20200709t200904-1,36.4490506,-119.38899,2020-07-09T20:09:04+00,Livestock (4B),CH4,mf,"[-119.39226405965132, 36.446169211539846, -119.38465330599843, 36.45231814503363]",ang,2023-05-14 20:26:01.101085+00:00,,,,,209.607392,47.1956788,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t200904-1_l3a-ch4-mf-v1_plume.tif,ang20200709t200904-1_l3a-ch4-mf-v1_plume.png,ang20200709t200904-1_l3a-ch4-mf-v1_rgb.tif,ang20200709t200904-1_l3a-ch4-mf-v1_rgb.png
ang20200709t201958-1,36.4715636,-119.34192,2020-07-09T20:19:58+00,Livestock (4B),CH4,mf,"[-119.34540185540725, 36.468678326721324, -119.33778872570677, 36.47482739466567]",ang,2023-05-14 20:26:01.105654+00:00,,,,,128.011581,46.4298691,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t201958-1_l3a-ch4-mf-v1_plume.tif,ang20200709t201958-1_l3a-ch4-mf-v1_plume.png,ang20200709t201958-1_l3a-ch4-mf-v1_rgb.tif,ang20200709t201958-1_l3a-ch4-mf-v1_rgb.png
ang20200709t203053-2,36.3769262,-119.36041,2020-07-09T20:30:53+00,Livestock (4B),CH4,mf,"[-119.36324096373862, 36.37393397601436, -119.35563711701012, 36.38008304485448]",ang,2023-05-14 20:26:01.108444+00:00,,,,,164.693809,84.6716318,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t203053-2_l3a-ch4-mf-v1_plume.tif,ang20200709t203053-2_l3a-ch4-mf-v1_plume.png,ang20200709t203053-2_l3a-ch4-mf-v1_rgb.tif,ang20200709t203053-2_l3a-ch4-mf-v1_rgb.png
ang20200709t204216-1,36.1039876,-119.37424,2020-07-09T20:42:16+00,Livestock (4B),CH4,mf,"[-119.37827426576831, 36.1007209905785, -119.37066334232843, 36.106870242635104]",ang,2023-05-14 20:26:54.222366+00:00,,,,,37.2719847,11.8103346,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t204216-1_l3a-ch4-mf-v1_plume.tif,ang20200709t204216-1_l3a-ch4-mf-v1_plume.png,ang20200709t204216-1_l3a-ch4-mf-v1_rgb.tif,ang20200709t204216-1_l3a-ch4-mf-v1_rgb.png
ang20200709t204216-A,36.165502,-119.28291,2020-07-09T20:42:16+00,Livestock (4B),CH4,mf,"[-119.28610561012349, 36.16281108717172, -119.27848843493224, 36.168933552567196]",ang,2023-05-14 20:31:24.137603+00:00,,,,,121.203815,41.4028465,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t204216-A_l3a-ch4-mf-v1_plume.tif,ang20200709t204216-A_l3a-ch4-mf-v1_plume.png,ang20200709t204216-A_l3a-ch4-mf-v1_rgb.tif,ang20200709t204216-A_l3a-ch4-mf-v1_rgb.png
ang20200709t204216-B,36.1155702,-119.36196,2020-07-09T20:42:16+00,Livestock (4B),CH4,mf,"[-119.36552695514575, 36.11233041632366, -119.35788164448529, 36.118506537567434]",ang,2023-05-14 20:28:40.205619+00:00,,,,,35.3620979,7.68391961,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t204216-B_l3a-ch4-mf-v1_plume.tif,ang20200709t204216-B_l3a-ch4-mf-v1_plume.png,ang20200709t204216-B_l3a-ch4-mf-v1_rgb.tif,ang20200709t204216-B_l3a-ch4-mf-v1_rgb.png
ang20200709t205211-1,36.2296656,-119.16353,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.16591640946127, 36.226053581863646, -119.15765742208512, 36.232715754381765]",ang,2023-05-14 20:29:35.901408+00:00,,,,,401.570789,204.565582,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t205211-1_l3a-ch4-mf-v1_plume.tif,ang20200709t205211-1_l3a-ch4-mf-v1_plume.png,ang20200709t205211-1_l3a-ch4-mf-v1_rgb.tif,ang20200709t205211-1_l3a-ch4-mf-v1_rgb.png
ang20200709t205211-3,36.0885088,-119.37658,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.37993553483696, 36.08354132105238, -119.37235972585114, 36.089690510723585]",ang,2023-05-14 20:29:35.891368+00:00,,,,,199.60635,70.1106253,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t205211-3_l3a-ch4-mf-v1_plume.tif,ang20200709t205211-3_l3a-ch4-mf-v1_plume.png,ang20200709t205211-3_l3a-ch4-mf-v1_rgb.tif,ang20200709t205211-3_l3a-ch4-mf-v1_rgb.png
ang20200709t205211-5,36.054109,-119.41995,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.42393176642867, 36.050592123454294, -119.41632592194634, 36.056741190759304]",ang,2023-05-14 20:26:54.221561+00:00,,,,,230.928929,63.8055531,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t205211-5_l3a-ch4-mf-v1_plume.tif,ang20200709t205211-5_l3a-ch4-mf-v1_plume.png,ang20200709t205211-5_l3a-ch4-mf-v1_rgb.tif,ang20200709t205211-5_l3a-ch4-mf-v1_rgb.png
ang20200709t205211-B,36.2286507,-119.16599,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.16889121902263, 36.22547327908692, -119.16126747124675, 36.231623096724505]",ang,2023-05-14 20:31:24.161507+00:00,,,,,73.5189861,43.8037795,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t205211-B_l3a-ch4-mf-v1_plume.tif,ang20200709t205211-B_l3a-ch4-mf-v1_plume.png,ang20200709t205211-B_l3a-ch4-mf-v1_rgb.tif,ang20200709t205211-B_l3a-ch4-mf-v1_rgb.png
ang20200709t205211-C,36.2250479,-119.17981,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.1814234633974, 36.220795838664635, -119.17319835877679, 36.22743112661029]",ang,2023-05-14 20:29:35.913395+00:00,,,,,37.6082064,12.7900129,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t205211-C_l3a-ch4-mf-v1_plume.tif,ang20200709t205211-C_l3a-ch4-mf-v1_plume.png,ang20200709t205211-C_l3a-ch4-mf-v1_rgb.tif,ang20200709t205211-C_l3a-ch4-mf-v1_rgb.png
ang20200709t205211-D,36.159617,-119.28271,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.28596729035705, 36.15642892410549, -119.27838421885365, 36.16255132682829]",ang,2023-05-14 20:27:47.146192+00:00,,,,,304.240995,80.4002799,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t205211-D_l3a-ch4-mf-v1_plume.tif,ang20200709t205211-D_l3a-ch4-mf-v1_plume.png,ang20200709t205211-D_l3a-ch4-mf-v1_rgb.tif,ang20200709t205211-D_l3a-ch4-mf-v1_rgb.png
ang20200709t210220-1,36.2248075,-119.16332,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.16665460542352, 36.221815800984416, -119.15906480615965, 36.22793852090077]",ang,2023-05-14 20:31:24.142272+00:00,,,,,116.907545,81.0121948,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t210220-1_l3a-ch4-mf-v1_plume.tif,ang20200709t210220-1_l3a-ch4-mf-v1_plume.png,ang20200709t210220-1_l3a-ch4-mf-v1_rgb.tif,ang20200709t210220-1_l3a-ch4-mf-v1_rgb.png
ang20200709t210220-2,36.0871326,-119.33551,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.33926476957619, 36.083724741521664, -119.33165532623917, 36.089874127549216]",ang,2023-05-14 20:27:47.132105+00:00,,,,,131.245623,49.6503204,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t210220-2_l3a-ch4-mf-v1_plume.tif,ang20200709t210220-2_l3a-ch4-mf-v1_plume.png,ang20200709t210220-2_l3a-ch4-mf-v1_rgb.tif,ang20200709t210220-2_l3a-ch4-mf-v1_rgb.png
ang20200709t210220-3,36.0720328,-119.36434,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.3672231516955, 36.06841313609588, -119.35964873896174, 36.07456237538773]",ang,2023-05-14 20:24:17.882864+00:00,,,,,142.043247,66.0091308,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t210220-3_l3a-ch4-mf-v1_plume.tif,ang20200709t210220-3_l3a-ch4-mf-v1_plume.png,ang20200709t210220-3_l3a-ch4-mf-v1_rgb.tif,ang20200709t210220-3_l3a-ch4-mf-v1_rgb.png
ang20200709t210220-4,36.0539224,-119.39785,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.40139752339707, 36.05091597506197, -119.39382500119437, 36.057038078288855]",ang,2023-05-14 20:29:35.893616+00:00,,,,,105.06495,41.3110885,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t210220-4_l3a-ch4-mf-v1_plume.tif,ang20200709t210220-4_l3a-ch4-mf-v1_plume.png,ang20200709t210220-4_l3a-ch4-mf-v1_rgb.tif,ang20200709t210220-4_l3a-ch4-mf-v1_rgb.png
ang20200709t211401-1,36.0276631,-119.50553,2020-07-09T21:14:01+00,Oil & Gas (1B2),CH4,mf,"[-119.50898764468371, 36.02434730555594, -119.50131796805282, 36.03052307649941]",ang,2023-05-14 20:25:09.776235+00:00,,,,,357.858089,157.728865,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20200709t211401-1_l3a-ch4-mf-v1_plume.tif,ang20200709t211401-1_l3a-ch4-mf-v1_plume.png,ang20200709t211401-1_l3a-ch4-mf-v1_rgb.tif,ang20200709t211401-1_l3a-ch4-mf-v1_rgb.png
